"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hsapiens_homolog","gene"
"ENSMUSG00000000301",29.9520612145415,-0.0182747073106909,0.0315223006377266,-0.579739008288605,0.562090633458169,0.99990440798358,"ENSG00000133027","Pemt"
"ENSMUSG00000000303",62.454371377442,-0.0361226135314468,0.0147823338583636,-2.4436339943039,0.014540169073109,0.962925569736575,"ENSG00000039068","Cdh1"
"ENSMUSG00000000305",272.009997657998,-0.00455864324917458,0.0326443722007825,-0.139645609391297,0.888940002582434,0.99990440798358,"ENSG00000179242","Cdh4"
"ENSMUSG00000000308",3675.42363928653,0.0171734454634549,0.021183344688675,0.810705094773638,0.41753504686301,0.99990440798358,"ENSG00000223572","Ckmt1"
"ENSMUSG00000000317",33.5710649404899,0.0076819500069474,0.0319557889677039,0.240393063513818,0.810025555087016,0.99990440798358,"ENSG00000161940","Bcl6b"
"ENSMUSG00000000320",11.1131979547242,-0.011837306893372,0.023050137945939,-0.513546032615286,0.607569419180885,0.99990440798358,"ENSG00000108839","Alox12"
"ENSMUSG00000000325",271.113151704691,0.0210416714304412,0.0305408634002991,0.688967798802805,0.490843531909235,0.99990440798358,"ENSG00000099889","Arvcf"
"ENSMUSG00000000326",358.800642948126,0.02893048002967,0.0303669915851372,0.952694966459228,0.340744644436439,0.99990440798358,"ENSG00000093010","Comt"
"ENSMUSG00000000339",711.296033064561,0.0645841447839743,0.0236501599493718,2.73081217726351,0.00631784662226387,0.853928301525342,"ENSG00000137996","Rtca"
"ENSMUSG00000000340",338.991582526773,0.0464570145653243,0.0290100539382667,1.60141083033436,0.109285955530983,0.99990440798358,"ENSG00000137992","Dbt"
"ENSMUSG00000000346",1055.28465380928,0.00651276275149506,0.0214022193063427,0.30430314998057,0.760896945548254,0.99990440798358,"ENSG00000183283","Dazap2"
"ENSMUSG00000000355",494.939474368366,-0.0406237428934055,0.0271060639535649,-1.4986957517328,0.133952579333337,0.99990440798358,"ENSG00000232119","Mcts1"
"ENSMUSG00000000365",35.7561627138667,-0.0315494819673099,0.0277478118371724,-1.13700792525357,0.255534972597046,0.99990440798358,"ENSG00000132972","Rnf17"
"ENSMUSG00000000374",2570.15381083153,0.0204278445892515,0.018566562610821,1.1002491423666,0.271223584353374,0.99990440798358,"ENSG00000160218","Trappc10"
"ENSMUSG00000000378",582.612622948549,0.0475020682411286,0.0285178751933162,1.66569451332271,0.0957742753561461,0.99990440798358,"ENSG00000136280","Ccm2"
"ENSMUSG00000000384",393.063405823248,0.0534669654082004,0.0277543700331836,1.92643411989803,0.0540501905125236,0.99990440798358,"ENSG00000136270","Tbrg4"
"ENSMUSG00000000392",46.4514521891718,0.0137487411022803,0.0295276670786102,0.465622328566549,0.641485857529288,0.99990440798358,"ENSG00000078098","Fap"
"ENSMUSG00000000399",1606.07906876924,0.00555342234402565,0.0245158974568628,0.226523314261582,0.820794428285343,0.99990440798358,"ENSG00000255639","Ndufa9"
"ENSMUSG00000000402",28.6629508215739,0.0128149482291339,0.0306065520429866,0.418699506273539,0.675435756564761,0.99990440798358,"ENSG00000198759","Egfl6"
"ENSMUSG00000000409",16.7597829327972,0.00541209083319624,0.0261728464694855,0.206782660781895,0.836179598181299,0.99990440798358,"ENSG00000182866","Lck"
"ENSMUSG00000000416",2321.57814074351,0.00293776211912493,0.0293989445910212,0.0999274688256041,0.920401908523616,0.99990440798358,"ENSG00000077063","Cttnbp2"
"ENSMUSG00000000420",1172.44042737478,0.0100709418986986,0.0217002275279311,0.46409383891187,0.642580515704831,0.99990440798358,"ENSG00000141429","Galnt1"
"ENSMUSG00000000439",753.014733847248,0.0296670521277773,0.0230590323302452,1.28656969220971,0.19824431311367,0.99990440798358,"ENSG00000075975","Mkrn2"
"ENSMUSG00000000440",72.5306651213119,-0.00705723325057916,0.0334953337609418,-0.210693026704766,0.833126816351371,0.99990440798358,"ENSG00000132170","Pparg"
"ENSMUSG00000000441",1913.98734107156,-0.0222802737927295,0.0210969190791119,-1.05609135197325,0.290926481023178,0.99990440798358,"ENSG00000132155","Raf1"
"ENSMUSG00000000486",27.3731317336306,0.0169276610140723,0.0314967314747847,0.537441830357036,0.590962455500978,0.99990440798358,"ENSG00000180096","Sept1"
"ENSMUSG00000000489",307.80876998556,0.00908415183174223,0.0321724718944383,0.282357907143361,0.77766908756829,0.99990440798358,"ENSG00000100311","Pdgfb"
"ENSMUSG00000000530",261.124963805052,-0.0336530353157168,0.03347880873228,-1.00520408551063,0.314798588324031,0.99990440798358,"ENSG00000139567","Acvrl1"
"ENSMUSG00000000531",419.463154481596,-0.0127640686198113,0.0318904254948194,-0.400247673769197,0.68897410410967,0.99990440798358,"ENSG00000161835","Grasp"
"ENSMUSG00000000532",2139.88122086961,0.0062534715538572,0.0247203666686344,0.252968397988679,0.800292633842964,0.99990440798358,"ENSG00000135503","Acvr1b"
"ENSMUSG00000000538",2944.08921531362,0.0259812243017614,0.0232718002304131,1.11642520322976,0.264240170289595,0.99990440798358,"ENSG00000175662","Tom1l2"
"ENSMUSG00000000552",177.042674358185,0.00947820346701484,0.0315636273032177,0.300288790510734,0.76395688280317,0.99990440798358,"ENSG00000161642","Zfp385a"
"ENSMUSG00000000555",39.5578136120423,-0.0170843133883893,0.0277889056775916,-0.614788994809743,0.538694078090496,0.99990440798358,"ENSG00000161638","Itga5"
"ENSMUSG00000000560",1499.39589241825,-0.014254684700407,0.0301316573895353,-0.473080007386439,0.63615609972693,0.99990440798358,"ENSG00000151834","Gabra2"
"ENSMUSG00000000561",481.771848378616,-0.0367749717353807,0.0252711866316345,-1.45521349161126,0.145610166968143,0.99990440798358,"ENSG00000116455","Wdr77"
"ENSMUSG00000000563",3661.1538341556,0.0275489314260607,0.0186545880717655,1.47679119582153,0.139731617317944,0.99990440798358,"ENSG00000116459","Atp5f1"
"ENSMUSG00000000567",182.643600665207,0.105810686333967,0.0334892558406847,3.15954128205568,0.00158017712525378,0.499693747533083,"ENSG00000125398","Sox9"
"ENSMUSG00000000568",1670.4945752144,-0.040708734557223,0.0271811391429054,-1.49768316711069,0.134215587279494,0.99990440798358,"ENSG00000138668","Hnrnpd"
"ENSMUSG00000000579",19.8764475405523,-0.0120289678701092,0.026695589737346,-0.450597570177712,0.652279618207507,0.99990440798358,"ENSG00000146425","Dynlt1c"
"ENSMUSG00000000581",640.218798003909,0.0019738904906072,0.0273553887074555,0.0721572817595983,0.94247674073014,0.99990440798358,"ENSG00000197223","C1d"
"ENSMUSG00000000594",1039.82771820729,0.029861742672885,0.0250756941766499,1.19086404797087,0.233706960346552,0.99990440798358,"ENSG00000196743","Gm2a"
"ENSMUSG00000000600",1662.68181046885,-0.00542111679158167,0.0238915054052235,-0.22690561769274,0.82049713369534,0.99990440798358,"ENSG00000001631","Krit1"
"ENSMUSG00000000605",4089.4856649668,0.0107139110797518,0.0167856201221751,0.638279134269097,0.523291992165474,0.99990440798358,"ENSG00000073464","Clcn4"
"ENSMUSG00000000627",546.577158921006,-0.0032484458993712,0.031100058650571,-0.104451439653847,0.916811102949508,0.99990440798358,"ENSG00000135622","Sema4f"
"ENSMUSG00000000628",185.399753443353,0.0202885720950828,0.0327448280828443,0.619596231922573,0.535523648156619,0.99990440798358,"ENSG00000159399","Hk2"
"ENSMUSG00000000631",2974.02523303494,0.00968178326950249,0.0207197451782885,0.467273278999961,0.640304371581551,0.99990440798358,"ENSG00000196535","Myo18a"
"ENSMUSG00000000632",1551.86251525881,-0.0146911640655388,0.0322784820089222,-0.455138009943528,0.64900995423482,0.99990440798358,"ENSG00000063015","Sez6"
"ENSMUSG00000000682",16.6595316726097,-0.00818893587654664,0.0252894928494524,-0.323807832972181,0.746083525590815,0.99990440798358,"","Cd52"
"ENSMUSG00000000686",26.2536720824803,-0.000982844968364979,0.0308734972159651,-0.0318345849027021,0.974603965841845,0.99990440798358,"ENSG00000168792","Abhd15"
"ENSMUSG00000000693",85.1924499168599,0.0696557636976202,0.0335180344167949,2.07815777117043,0.0376948301204283,0.99990440798358,"ENSG00000115318","Loxl3"
"ENSMUSG00000000708",1302.38870707459,0.0226653495156196,0.027075287897374,0.83712312133227,0.40252336512762,0.99990440798358,"ENSG00000114166","Kat2b"
"ENSMUSG00000000711",2211.48262254935,0.02533250728036,0.0204887389260159,1.23641124872715,0.216305736953304,0.99990440798358,"ENSG00000111540","Rab5b"
"ENSMUSG00000000732",154.068482742391,-0.022664343132472,0.0333864620827915,-0.678848303131647,0.497233984493929,0.99990440798358,"ENSG00000160223","Icosl"
"ENSMUSG00000000738",899.454572033165,-0.0286001329931789,0.0241169397416174,-1.18589395253267,0.235664181699493,0.99990440798358,"ENSG00000197912","Spg7"
"ENSMUSG00000000740",2264.66598057382,0.00369024829754304,0.0272652130560057,0.135346395055226,0.892338004575975,0.99990440798358,"ENSG00000167526","Rpl13"
"ENSMUSG00000000743",1319.78584645262,0.00711837710763821,0.0269809052003769,0.263830181188241,0.79191077705848,0.99990440798358,"ENSG00000131165","Chmp1a"
"ENSMUSG00000000751",1200.59225153461,0.0055765125192009,0.0221424452651016,0.251847185459231,0.801159183786654,0.99990440798358,"ENSG00000132383","Rpa1"
"ENSMUSG00000000753",144.560071575888,-0.0382986092790376,0.0331637119924125,-1.15483481727859,0.248158076226498,0.99990440798358,"ENSG00000132386","Serpinf1"
"ENSMUSG00000000759",1031.03302538126,-0.0057518049982089,0.0213045217529197,-0.269980479492371,0.787175271264325,0.99990440798358,"ENSG00000126216","Tubgcp3"
"ENSMUSG00000000766",86.0599107342648,0.0368382947002392,0.0323585879510652,1.13843950038699,0.254937007935322,0.99990440798358,"ENSG00000112038","Oprm1"
"ENSMUSG00000000776",335.934521201258,0.0120150739180984,0.0286083035122167,0.419985544160897,0.674496014085408,0.99990440798358,"ENSG00000168495","Polr3d"
"ENSMUSG00000000782",26.0008826999817,-0.0252779678059104,0.0289253971856207,-0.873902185117667,0.382171524623909,0.99990440798358,"ENSG00000081059","Tcf7"
"ENSMUSG00000000787",6803.26065259112,-0.000973248804305837,0.020433647798125,-0.0476297141812899,0.962011350405079,0.99990440798358,"ENSG00000215301","Ddx3x"
"ENSMUSG00000000792",234.015609795468,-0.0138169148540521,0.033371901495061,-0.414028396197231,0.678853310846732,0.99990440798358,"ENSG00000105641","Slc5a5"
"ENSMUSG00000000794",370.479407954387,-0.0382429119530446,0.0324713207816135,-1.17774426886569,0.238898572686012,0.99990440798358,"ENSG00000143603","Kcnn3"
"ENSMUSG00000000804",3783.30441396851,0.0212422735882035,0.0206630159110628,1.0280335493925,0.303934046509403,0.99990440798358,"ENSG00000170832","Usp32"
"ENSMUSG00000000805",695.221476167884,0.00701441398791614,0.0307129618767634,0.228386113200729,0.819346084264088,0.99990440798358,"ENSG00000167434","Car4"
"ENSMUSG00000000811",97.8599770815436,-0.0260491222089547,0.0335242322352943,-0.777023677265013,0.437144801195533,0.99990440798358,"ENSG00000197763","Txnrd3"
"ENSMUSG00000000823",950.289523883937,-0.0184208659487296,0.0257481584375898,-0.715424599913791,0.47434671631753,0.99990440798358,"ENSG00000196700","Zfp512b"
"ENSMUSG00000000826",6575.18414796463,0.00513333827362102,0.0174920583088681,0.293466794071829,0.769165377193043,0.99990440798358,"ENSG00000101152","Dnajc5"
"ENSMUSG00000000827",948.59597478105,-0.00817301404825688,0.0217839284371892,-0.375185498420203,0.707522514388596,0.99990440798358,"ENSG00000101150","Tpd52l2"
"ENSMUSG00000000838",1564.80076504837,-0.0280185968826875,0.0220924692523941,-1.2682419770552,0.204711550697101,0.99990440798358,"ENSG00000102081","Fmr1"
"ENSMUSG00000000861",784.24734500123,-0.0397860473952699,0.0307949214983981,-1.29196781350261,0.196368291302102,0.99990440798358,"ENSG00000119866","Bcl11a"
"ENSMUSG00000000876",190.675582371808,0.0369562310748239,0.0313289628608426,1.17961872019117,0.238151894009439,0.99990440798358,"ENSG00000101417","Pxmp4"
"ENSMUSG00000000881",3320.53058648212,0.00495436283031705,0.0194513440282495,0.254705424114743,0.798950626555161,0.99990440798358,"ENSG00000082458","Dlg3"
"ENSMUSG00000000884",59.2261544932723,-0.027428209124784,0.033405308278502,-0.821073372414749,0.411604476167996,0.99990440798358,"ENSG00000185838","Gnb1l"
"ENSMUSG00000000901",33.257751167158,0.00128418024847812,0.0309690883272531,0.0414665176742714,0.96692398490975,0.99990440798358,"ENSG00000099953","Mmp11"
"ENSMUSG00000000902",859.278095072852,-0.0111551248102808,0.0225058023505208,-0.495655504147029,0.620137485478302,0.99990440798358,"ENSG00000099956","Smarcb1"
"ENSMUSG00000000915",1704.57302252511,-0.00253446011863668,0.0233751486365945,-0.10842541187819,0.913658244195229,0.99990440798358,"ENSG00000130787","Hip1r"
"ENSMUSG00000000916",221.794464238256,-0.0134125578595282,0.03071575297391,-0.436667070181246,0.66235281401725,0.99990440798358,"ENSG00000130305","Nsun5"
"ENSMUSG00000000934",252.592277606124,0.0125826749817624,0.0313258457085569,0.40167071940616,0.687926376301198,0.99990440798358,"ENSG00000184428","Top1mt"
"ENSMUSG00000000948",1722.46585048307,0.00290145275644616,0.0278362135544154,0.104233025471452,0.916984426169344,0.99990440798358,"ENSG00000273173","Gm38393"
"ENSMUSG00000000957",161.305357771652,0.0481574779829293,0.0330869228183183,1.45548373438545,0.145535390026044,0.99990440798358,"ENSG00000157227","Mmp14"
"ENSMUSG00000000958",19.7607754013612,0.0252711613867756,0.0289128727608355,0.874045329075952,0.382093568636123,0.99990440798358,"ENSG00000155465","Slc7a7"
"ENSMUSG00000000959",621.403483042878,0.0106169505945845,0.0240196686778576,0.442010701187217,0.658481462231999,0.99990440798358,"ENSG00000155463","Oxa1l"
"ENSMUSG00000000976",395.317390462036,-0.00963556318406055,0.0267906606651278,-0.359661275416128,0.719100454432361,0.99990440798358,"ENSG00000068097","Heatr6"
"ENSMUSG00000001016",1559.56189733392,0.00565228802013184,0.0182711593940625,0.309355739185803,0.757050935131711,0.99990440798358,"ENSG00000143621","Ilf2"
"ENSMUSG00000001017",2305.07870839846,0.00281795658741793,0.0181238407447111,0.15548341144193,0.876440230653659,0.99990440798358,"ENSG00000160679","Chtop"
"ENSMUSG00000001018",841.456771201495,0.0315779739505455,0.0256594644063262,1.23065600475901,0.218451549299222,0.99990440798358,"ENSG00000143553","Snapin"
"ENSMUSG00000001025",121.548469222177,-0.0149033334165297,0.0335040497691728,-0.444821850469024,0.656448502387102,0.99990440798358,"ENSG00000197956","S100a6"
"ENSMUSG00000001029",28.1991487641815,-0.0665165021993225,0.0299252429772714,-2.22275562640686,0.0262322827156846,0.99990440798358,"ENSG00000108622","Icam2"
"ENSMUSG00000001034",342.222272417233,-0.0362800058244086,0.0310076493662974,-1.17003405823602,0.241987263158455,0.99990440798358,"ENSG00000166484","Mapk7"
"ENSMUSG00000001036",3202.4802086515,0.0202763158805551,0.0194859977279634,1.04055825950639,0.298080611930515,0.99990440798358,"ENSG00000072134","Epn2"
"ENSMUSG00000001039",175.226677806564,-0.0124860298438592,0.0312972503335375,-0.398949738740447,0.689930238870634,0.99990440798358,"ENSG00000108641","B9d1"
"ENSMUSG00000001052",595.47982671069,0.0062810126438813,0.0300415485890164,0.209077525589933,0.834387718965851,0.99990440798358,"ENSG00000138802","Sec24b"
"ENSMUSG00000001053",311.607391775329,-0.0141805651730347,0.0312740796247957,-0.453428696964485,0.650240076283794,0.99990440798358,"ENSG00000145911","N4bp3"
"ENSMUSG00000001054",751.162014928671,0.0142471552202363,0.026322654978664,0.541250691914795,0.588334801680002,0.99990440798358,"ENSG00000145916","Rmnd5b"
"ENSMUSG00000001056",343.108973921129,-0.0194205720704987,0.029604974780637,-0.655990157546111,0.511830457060555,0.99990440798358,"ENSG00000145912","Nhp2"
"ENSMUSG00000001062",636.874869535278,0.038013503151241,0.0253958884945856,1.49683690568044,0.134435700754134,0.99990440798358,"ENSG00000075399","Vps9d1"
"ENSMUSG00000001065",511.621797692203,-0.0151605220001023,0.0263693891162738,-0.57492882877389,0.565339431785214,0.99990440798358,"ENSG00000158805","Zfp276"
"ENSMUSG00000001082",215.963170558279,0.000876673621184929,0.0329680569507173,0.0265916072183276,0.978785467363689,0.99990440798358,"ENSG00000109736","Mfsd10"
"ENSMUSG00000001089",2833.82423575825,0.00892579820348077,0.0231005182890633,0.386389521299468,0.699208209507442,0.99990440798358,"ENSG00000169641","Luzp1"
"ENSMUSG00000001098",925.255008370323,0.011107750725757,0.025014946643824,0.444044550001043,0.65701037500784,0.99990440798358,"ENSG00000110906","Kctd10"
"ENSMUSG00000001100",1732.55836571769,0.00531386473284853,0.0225432184718941,0.235718991920946,0.813650731692034,0.99990440798358,"ENSG00000004142","Poldip2"
"ENSMUSG00000001103",117.144053415315,0.0470652044423869,0.0335210362557886,1.40404980571743,0.16030401892429,0.99990440798358,"ENSG00000274529","Sebox"
"ENSMUSG00000001105",651.472660889217,-0.0237389112509982,0.0245331566948389,-0.967625631967378,0.333231371301955,0.99990440798358,"ENSG00000109083","Ift20"
"ENSMUSG00000001119",779.044338545435,-0.0342215070830075,0.0322030616627174,-1.06267868072392,0.287927692206229,0.99990440798358,"ENSG00000142156","Col6a1"
"ENSMUSG00000001120",573.388280903347,-0.00414628479765361,0.0283122599078046,-0.146448387064666,0.883567431679253,0.99990440798358,"ENSG00000183570","Pcbp3"
"ENSMUSG00000001123",28.8764726362788,0.0215267941378149,0.0317908359260265,0.67713834854501,0.498318179649064,0.99990440798358,"ENSG00000171916","Lgals9"
"ENSMUSG00000001127",2555.88233468126,-0.00946322267534697,0.0201100849099588,-0.470570995483994,0.637947124227516,0.99990440798358,"ENSG00000078061","Araf"
"ENSMUSG00000001128",98.0137487788322,-0.0272537345356927,0.0334241856397467,-0.815389635201274,0.414849315323552,0.99990440798358,"ENSG00000126759","Cfp"
"ENSMUSG00000001134",88.1013629298508,0.0528868336374951,0.0335103305635523,1.5782247667535,0.114513982404852,0.99990440798358,"ENSG00000126756","Uxt"
"ENSMUSG00000001138",467.270863259919,-0.0419103053411645,0.0268583540709301,-1.56041972007979,0.118660727678461,0.99990440798358,"ENSG00000168763","Cnnm3"
"ENSMUSG00000001143",503.844447628779,-0.0367474559843059,0.0288261773881621,-1.27479462467322,0.202381943797999,0.99990440798358,"ENSG00000114988","Lman2l"
"ENSMUSG00000001150",1205.49522438923,0.0426519619845718,0.0237775800478919,1.79378901884312,0.0728468503323033,0.99990440798358,"ENSG00000160294","Mcm3ap"
"ENSMUSG00000001151",1340.50995969355,-0.0276237146927254,0.0236883473515295,-1.16613093698754,0.243561510171865,0.99990440798358,"ENSG00000160299","Pcnt"
"ENSMUSG00000001156",479.283792889654,-0.00994377565389949,0.0278572894967506,-0.356954170112616,0.72112611545745,0.99990440798358,"ENSG00000059728","Mxd1"
"ENSMUSG00000001157",599.924107344744,-0.0233163786658839,0.0251442522985733,-0.927304514328585,0.353768451136856,0.99990440798358,"ENSG00000087338","Gmcl1"
"ENSMUSG00000001158",508.554884571787,-0.00638671356137624,0.0258107435295112,-0.24744399765446,0.804564627382367,0.99990440798358,"ENSG00000124380","Snrnp27"
"ENSMUSG00000001166",18.0415354255545,-0.0223226822450871,0.0288089269128979,-0.774852958340949,0.438426551855797,0.99990440798358,"ENSG00000089127","Oas1c"
"ENSMUSG00000001173",1220.42545081117,0.000273005247302201,0.0228736940839533,0.0119353369989207,0.990477204971746,0.99990440798358,"ENSG00000122126","Ocrl"
"ENSMUSG00000001175",55015.6810053519,0.0247830178015881,0.0169552325314116,1.46167371964227,0.143830642193845,0.99990440798358,"ENSG00000198668","Calm1"
"ENSMUSG00000001211",3413.2090864261,0.000883812144075635,0.0181639721273751,0.0486574267939793,0.961192304158777,0.99990440798358,"ENSG00000160216","Agpat3"
"ENSMUSG00000001227",1758.6310431076,-0.0148135479181031,0.02455725324376,-0.603224952361774,0.546359050324568,0.99990440798358,"ENSG00000167680","Sema6b"
"ENSMUSG00000001228",20.8666669907338,0.0270627074881359,0.0289677202795633,0.934236703025217,0.35018180691104,0.99990440798358,"ENSG00000276043","Uhrf1"
"ENSMUSG00000001229",519.334293574074,0.022595329883367,0.0283398217784321,0.797299646413552,0.425277025650454,0.99990440798358,"ENSG00000142002","Dpp9"
"ENSMUSG00000001240",239.902207065696,-0.0195560363733658,0.0305898553829012,-0.639298098293626,0.522629025373429,0.99990440798358,"ENSG00000131477","Ramp2"
"ENSMUSG00000001247",67.3656831562327,0.0483016478302138,0.0334220648736728,1.44520238389765,0.148401047001777,0.99990440798358,"ENSG00000105699","Lsr"
"ENSMUSG00000001248",1624.05664552429,0.00415994830877767,0.0236426034581582,0.175951363230356,0.860332152732788,0.99990440798358,"ENSG00000089351","Gramd1a"
"ENSMUSG00000001249",27.3352195362969,0.0143871334733939,0.0294516292143491,0.488500427894304,0.625195422710886,0.99990440798358,"ENSG00000105707","Hpn"
"ENSMUSG00000001260",637.233461787937,0.0126304525460371,0.0331614898209965,0.380877114213368,0.703294435042254,0.99990440798358,"ENSG00000163285","Gabrg1"
"ENSMUSG00000001270",20918.8170612933,0.00400780054272385,0.0287170672015374,0.139561624263264,0.88900636320176,0.99990440798358,"ENSG00000166165","Ckb"
"ENSMUSG00000001280",922.160339244429,0.0252378066107127,0.0256959372034185,0.982171088406738,0.326015568340532,0.99990440798358,"ENSG00000185591","Sp1"
"ENSMUSG00000001281",32.0343756437085,-0.0174243035405787,0.0287901008585718,-0.605218565442813,0.545033781684179,0.99990440798358,"ENSG00000139626","Itgb7"
"ENSMUSG00000001285",397.80828286984,0.0255685540593482,0.0273902375521958,0.933491504431966,0.350566254824166,0.99990440798358,"ENSG00000139637","Myg1"
