"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hsapiens_homolog","gene"
"ENSMUSG00000000148",377.612703418177,0.0321632265167292,0.0499452211301028,0.643970049365621,0.519594855883678,0.999826818382185,"ENSG00000106009","Brat1"
"ENSMUSG00000000149",1339.36577555518,0.0776286949822548,0.0414321617171633,1.8736337126744,0.0609809280728897,0.999826818382185,"ENSG00000146535","Gna12"
"ENSMUSG00000000167",22.5011100626831,0.0117946647776506,0.045842449736917,0.257286965363727,0.796957253979456,0.999826818382185,"ENSG00000150773","Pih1d2"
"ENSMUSG00000000168",1946.42567212067,0.0438191825801825,0.0365830835522167,1.19779904604371,0.230995258689218,0.999826818382185,"ENSG00000150768","Dlat"
"ENSMUSG00000000171",1334.77537037175,0.000244165185018509,0.0427160120141064,0.00571601077689267,0.995439308086828,0.999826818382185,"ENSG00000255292","Sdhd"
"ENSMUSG00000000184",119.945761716852,0.0418534528648167,0.0541955015537691,0.772268023450111,0.439955700194961,0.999826818382185,"ENSG00000118971","Ccnd2"
"ENSMUSG00000000194",1125.44080106563,-0.00192532749633174,0.0404931964060837,-0.0475469379355411,0.962077321550499,0.999826818382185,"ENSG00000148358","Gpr107"
"ENSMUSG00000000197",2959.2273514549,0.00525937968085118,0.0370433747859492,0.141978956054676,0.887096627917606,0.999826818382185,"ENSG00000102452","Nalcn"
"ENSMUSG00000000202",570.387206440171,-0.0289948459275066,0.0488492026462599,-0.593558223201143,0.552807630043816,0.999826818382185,"ENSG00000204347","Btbd17"
"ENSMUSG00000000214",259.954225484646,-0.0485892113581519,0.0548057092878703,-0.886572074141657,0.375309334338718,0.999826818382185,"ENSG00000180176","Th"
"ENSMUSG00000000223",456.80740622537,-0.00564705169201357,0.0483526631534062,-0.116788845199642,0.90702738349819,0.999826818382185,"ENSG00000102385","Drp2"
"ENSMUSG00000000247",14.3951448021577,0.0428349640266679,0.0385335945564158,1.111626478655,0.266298782889097,0.999826818382185,"ENSG00000106689","Lhx2"
"ENSMUSG00000000253",494.390495273081,0.0285954473001247,0.0464065067406475,0.616194781907123,0.537765971951231,0.999826818382185,"ENSG00000137198","Gmpr"
"ENSMUSG00000000263",176.363353108247,0.0495039531070689,0.0327409858027217,1.51198725063904,0.130537105957967,0.999826818382185,"ENSG00000145888","Glra1"
"ENSMUSG00000000266",648.396933949871,0.0130746927012927,0.0437246793020745,0.299023181187114,0.764922358273751,0.999826818382185,"ENSG00000080561","Mid2"
"ENSMUSG00000000275",91.4838942173724,0.0783912259816498,0.0545219751010624,1.43779138294868,0.15049325505411,0.999826818382185,"ENSG00000121060","Trim25"
"ENSMUSG00000000276",1887.7805801829,0.0077365458096659,0.0365564893073394,0.211632625458721,0.832393654364367,0.999826818382185,"ENSG00000153933","Dgke"
"ENSMUSG00000000278",193.468125879951,-0.00690853564166009,0.0535313408875937,-0.129055904954198,0.897313412890673,0.999826818382185,"ENSG00000121064","Scpep1"
"ENSMUSG00000000282",207.021913290627,-0.0481637781805703,0.054655155977941,-0.881230275877529,0.378193195547136,0.999826818382185,"ENSG00000070444","Mnt"
"ENSMUSG00000000290",53.3250157405816,0.0232993965501077,0.0525061365711531,0.443746161337424,0.657226117165055,0.999826818382185,"ENSG00000160255","Itgb2"
"ENSMUSG00000000295",99.005744420061,-0.0348881891870018,0.055157388616383,-0.632520684212362,0.52704669691053,0.999826818382185,"ENSG00000111906","Hddc2"
"ENSMUSG00000000296",118.406474641438,0.0155163112772701,0.0551237171692587,0.281481584952388,0.778341050425862,0.999826818382185,"ENSG00000111907","Tpd52l1"
"ENSMUSG00000000301",30.6201037525652,-0.0406881337812486,0.0499443850116331,-0.814668831576791,0.41526189900493,0.999826818382185,"ENSG00000133027","Pemt"
"ENSMUSG00000000303",166.500634246408,-0.01261184727381,0.0546779746442616,-0.230656811190677,0.81758142845594,0.999826818382185,"ENSG00000039068","Cdh1"
"ENSMUSG00000000305",258.813990216415,0.0111470206487255,0.0527727589318871,0.21122679341273,0.832710304272858,0.999826818382185,"ENSG00000179242","Cdh4"
"ENSMUSG00000000308",3512.96768917416,0.0290772178756016,0.041710238919164,0.697124222470995,0.485725056529474,0.999826818382185,"ENSG00000223572","Ckmt1"
"ENSMUSG00000000317",48.0208485162741,0.00932696602086793,0.0526951393907713,0.176998602313241,0.859509487438187,0.999826818382185,"ENSG00000161940","Bcl6b"
"ENSMUSG00000000320",13.6494875065119,-0.024126485603561,0.0409173281103546,-0.589639810754299,0.555432155541167,0.999826818382185,"ENSG00000108839","Alox12"
"ENSMUSG00000000325",267.385152611331,0.0028298055024699,0.052114841963261,0.0542994163632849,0.956696614543721,0.999826818382185,"ENSG00000099889","Arvcf"
"ENSMUSG00000000326",314.198315086696,-0.0365167359013528,0.0514633234086247,-0.709568163940866,0.477971967651591,0.999826818382185,"ENSG00000093010","Comt"
"ENSMUSG00000000339",653.295935139852,0.0756377378094031,0.0458332355604748,1.6502814362648,0.0988853873142647,0.999826818382185,"ENSG00000137996","Rtca"
"ENSMUSG00000000340",317.210007829999,0.0405425694578799,0.0512871715450882,0.790501176736518,0.429235135271846,0.999826818382185,"ENSG00000137992","Dbt"
"ENSMUSG00000000346",1179.35081833656,-0.0405070571733468,0.0392421519826048,-1.03223332887816,0.301962825284904,0.999826818382185,"ENSG00000183283","Dazap2"
"ENSMUSG00000000355",375.682009842374,-0.00220711492989278,0.0491077613756132,-0.0449443197585631,0.964151690457314,0.999826818382185,"ENSG00000232119","Mcts1"
"ENSMUSG00000000365",33.7777898851659,0.0433409885936048,0.0472816487970729,0.916655609444143,0.359323134275311,0.999826818382185,"ENSG00000132972","Rnf17"
"ENSMUSG00000000374",2231.04636973355,0.0197393814631377,0.0360856095586713,0.547015325625679,0.584368203197287,0.999826818382185,"ENSG00000160218","Trappc10"
"ENSMUSG00000000378",479.719229935472,0.0526800955890215,0.0477563147030092,1.10310219531454,0.269982787606695,0.999826818382185,"ENSG00000136280","Ccm2"
"ENSMUSG00000000384",439.284627636774,0.0146908392521979,0.0487962685072795,0.301064808879931,0.763365075223834,0.999826818382185,"ENSG00000136270","Tbrg4"
"ENSMUSG00000000392",41.6117670041808,0.0500153411909417,0.0456275101817549,1.09616634770795,0.273005983664266,0.999826818382185,"ENSG00000078098","Fap"
"ENSMUSG00000000399",1605.73968750033,0.00195706728983035,0.0424479867522395,0.046105067391143,0.963226507111273,0.999826818382185,"ENSG00000255639","Ndufa9"
"ENSMUSG00000000402",10.5193378069682,0.00278901869542323,0.0353945117845139,0.07879805525792,0.937193250918705,0.999826818382185,"ENSG00000198759","Egfl6"
"ENSMUSG00000000409",4.47839937957975,0.00211116932626738,0.0265010488691868,0.0796636139455623,0.936504799307746,0.999826818382185,"ENSG00000182866","Lck"
"ENSMUSG00000000416",918.696814023224,-0.0196154007990564,0.0461070298491054,-0.425431888873602,0.670521863677171,0.999826818382185,"ENSG00000077063","Cttnbp2"
"ENSMUSG00000000420",1392.37469846178,0.020578116884023,0.0368214256178696,0.558862579020742,0.576255509936093,0.999826818382185,"ENSG00000141429","Galnt1"
"ENSMUSG00000000439",799.460458134545,0.032634893242887,0.0420296815201511,0.776472532327904,0.43747003283052,0.999826818382185,"ENSG00000075975","Mkrn2"
"ENSMUSG00000000440",74.1139268880854,-0.0273579478430622,0.054752416685708,-0.499666489610921,0.617309931916898,0.999826818382185,"ENSG00000132170","Pparg"
"ENSMUSG00000000441",2455.36774775464,-0.0259024171606901,0.0345512578554314,-0.7496808732426,0.453446929778123,0.999826818382185,"ENSG00000132155","Raf1"
"ENSMUSG00000000486",35.8676754120177,0.0173830723054476,0.050713303866384,0.342771442208684,0.731770411650204,0.999826818382185,"ENSG00000180096","Sept1"
"ENSMUSG00000000489",118.509164268219,-0.00769554351935191,0.0548963326980441,-0.140183198788179,0.888515246244814,0.999826818382185,"ENSG00000100311","Pdgfb"
"ENSMUSG00000000530",201.759668017741,-0.115290315910139,0.0539474147374187,-2.13708694793436,0.0325909203455994,0.999826818382185,"ENSG00000139567","Acvrl1"
"ENSMUSG00000000531",54.3420431506592,-0.0131151906652019,0.0526026434230309,-0.249325695663799,0.80310885652594,0.999826818382185,"ENSG00000161835","Grasp"
"ENSMUSG00000000532",1535.51705152142,-0.0110729944618119,0.0399137325723249,-0.277423176139874,0.781455187767054,0.999826818382185,"ENSG00000135503","Acvr1b"
"ENSMUSG00000000538",2344.696997098,0.00499865604558027,0.0416719483251304,0.11995253993358,0.904520744052196,0.999826818382185,"ENSG00000175662","Tom1l2"
"ENSMUSG00000000552",278.867811007973,0.0270989873091566,0.0538812637516098,0.502938970289965,0.615007181102617,0.999826818382185,"ENSG00000161642","Zfp385a"
"ENSMUSG00000000555",16.0094238841561,0.00415282626860646,0.0401070886603904,0.103543448485399,0.917531667880956,0.999826818382185,"ENSG00000161638","Itga5"
"ENSMUSG00000000560",516.258099650538,-0.0215475235136151,0.0505394783661467,-0.426350334633617,0.669852585456465,0.999826818382185,"ENSG00000151834","Gabra2"
"ENSMUSG00000000561",485.023881235973,-0.0218597402778214,0.0478042954684922,-0.4572756498886,0.647472929508499,0.999826818382185,"ENSG00000116455","Wdr77"
"ENSMUSG00000000563",3886.75689406986,0.0483346153645835,0.0381387314358745,1.26733673472732,0.20503491074963,0.999826818382185,"ENSG00000116459","Atp5f1"
"ENSMUSG00000000567",213.78039156401,0.0929808608702731,0.0547751877721222,1.69749962806327,0.0896022413595362,0.999826818382185,"ENSG00000125398","Sox9"
"ENSMUSG00000000568",1786.28911002183,-0.0694247232218953,0.0410966813723223,-1.68930241819115,0.0911614902120259,0.999826818382185,"ENSG00000138668","Hnrnpd"
"ENSMUSG00000000579",39.0848436497429,0.0420686594741642,0.0506659524214005,0.83031419451606,0.406361164707965,0.999826818382185,"ENSG00000146425","Dynlt1c"
"ENSMUSG00000000581",592.127033128984,0.0150357806966554,0.0458374193752881,0.328024153662574,0.742893400142888,0.999826818382185,"ENSG00000197223","C1d"
"ENSMUSG00000000594",1310.36610948027,0.0181961786770487,0.0413970389894567,0.439552661766051,0.660261132755607,0.999826818382185,"ENSG00000196743","Gm2a"
"ENSMUSG00000000600",1720.64090464571,0.0100448516757021,0.0401245258987503,0.250341940514116,0.802322924952309,0.999826818382185,"ENSG00000001631","Krit1"
"ENSMUSG00000000605",3730.62865382152,0.0261850884773085,0.0312690789608699,0.837411569111981,0.402361264969207,0.999826818382185,"ENSG00000073464","Clcn4"
"ENSMUSG00000000627",616.490400079369,-0.00915913979844415,0.0461517421738948,-0.198457075876648,0.842687465258054,0.999826818382185,"ENSG00000135622","Sema4f"
"ENSMUSG00000000628",309.039063630789,-0.0546374523164854,0.0518537621843942,-1.05368347473405,0.292027857227774,0.999826818382185,"ENSG00000159399","Hk2"
"ENSMUSG00000000631",2044.03362412398,-0.0160776691478549,0.0402831354253866,-0.399116627295171,0.689807271239593,0.999826818382185,"ENSG00000196535","Myo18a"
"ENSMUSG00000000632",650.299089649824,-0.0867072300271836,0.0512244372115357,-1.69269268238358,0.0905139788696859,0.999826818382185,"ENSG00000063015","Sez6"
"ENSMUSG00000000682",16.3212416222122,-0.00626734760637612,0.0395586276247452,-0.158431876500581,0.874116497154931,0.999826818382185,"","Cd52"
"ENSMUSG00000000686",30.4435735122327,-0.021114837932727,0.0485176132018722,-0.43519943664319,0.663417671466251,0.999826818382185,"ENSG00000168792","Abhd15"
"ENSMUSG00000000693",88.4622330201264,0.101991459411552,0.05495943359476,1.85575892509336,0.0634879276430682,0.999826818382185,"ENSG00000115318","Loxl3"
"ENSMUSG00000000708",2645.03775024213,0.0143185817829894,0.0391486254793035,0.365749285132863,0.714552166140331,0.999826818382185,"ENSG00000114166","Kat2b"
"ENSMUSG00000000711",2025.74551343919,0.0358897615420598,0.0402039770531226,0.892691822369655,0.372022230855718,0.999826818382185,"ENSG00000111540","Rab5b"
"ENSMUSG00000000732",162.267709066099,-0.0220517520042043,0.0549823881505755,-0.401069374138735,0.688369048232944,0.999826818382185,"ENSG00000160223","Icosl"
"ENSMUSG00000000738",971.488482989231,-0.0504875681524047,0.0424199659605064,-1.19018407981301,0.233974049057093,0.999826818382185,"ENSG00000197912","Spg7"
"ENSMUSG00000000740",1922.93695051982,-0.00836256352596213,0.0439730209214756,-0.190174869743325,0.849172102788283,0.999826818382185,"ENSG00000167526","Rpl13"
"ENSMUSG00000000743",962.561054681337,-0.00672986943875498,0.0436950415013842,-0.154019065036059,0.877594703224277,0.999826818382185,"ENSG00000131165","Chmp1a"
"ENSMUSG00000000751",1528.33393331518,0.0112977125911389,0.0392376747644157,0.2879302267265,0.773400148652953,0.999826818382185,"ENSG00000132383","Rpa1"
"ENSMUSG00000000753",216.083491878876,0.00980085873337938,0.0535560582363227,0.183001868623936,0.854796552428738,0.999826818382185,"ENSG00000132386","Serpinf1"
"ENSMUSG00000000759",1144.78082824751,0.0204802104818748,0.0394783927301731,0.518770118678664,0.603921057909249,0.999826818382185,"ENSG00000126216","Tubgcp3"
"ENSMUSG00000000766",40.1125769827421,0.0936348252467023,0.0484449377096193,1.93280928149713,0.0532596965460961,0.999826818382185,"ENSG00000112038","Oprm1"
"ENSMUSG00000000776",356.837583521421,0.0370290385529098,0.0501939945915105,0.737718503065158,0.46068552584267,0.999826818382185,"ENSG00000168495","Polr3d"
"ENSMUSG00000000782",16.8994510355415,-0.0288562586490174,0.0419796809417023,-0.68738632599639,0.491839312164186,0.999826818382185,"ENSG00000081059","Tcf7"
"ENSMUSG00000000787",8748.71236230046,0.0275698255398081,0.030325112006461,0.909141754659773,0.363275304588947,0.999826818382185,"ENSG00000215301","Ddx3x"
"ENSMUSG00000000792",79.8341804267083,-0.00639275792413147,0.0548507623792498,-0.116548205473072,0.907218083930023,0.999826818382185,"ENSG00000105641","Slc5a5"
"ENSMUSG00000000794",145.971789005477,-0.0316398307138401,0.0551367875143067,-0.573842476869555,0.566074401769349,0.999826818382185,"ENSG00000143603","Kcnn3"
"ENSMUSG00000000804",3238.50799334715,0.0618830801323466,0.0332115707232482,1.86329880775642,0.062420237802641,0.999826818382185,"ENSG00000170832","Usp32"
"ENSMUSG00000000805",1381.25526041636,0.0551846247589268,0.0454425273053664,1.21438282664375,0.22460157020606,0.999826818382185,"ENSG00000167434","Car4"
"ENSMUSG00000000811",111.535215726908,0.029739001354725,0.0550174989981826,0.540537136297442,0.588826657636906,0.999826818382185,"ENSG00000197763","Txnrd3"
"ENSMUSG00000000823",706.785235304207,0.00401416999342068,0.0470103448807581,0.0853890777360309,0.931952076152921,0.999826818382185,"ENSG00000196700","Zfp512b"
"ENSMUSG00000000826",5570.23249607734,0.000976933114097038,0.0296712028681636,0.0329252952243895,0.973734161056483,0.999826818382185,"ENSG00000101152","Dnajc5"
"ENSMUSG00000000827",1070.72232916342,0.0123483374883441,0.0433292506329446,0.284988484867894,0.775652964023742,0.999826818382185,"ENSG00000101150","Tpd52l2"
"ENSMUSG00000000838",1732.64208547328,-0.0376111127994831,0.0400067776130436,-0.940118525997468,0.347156767032112,0.999826818382185,"ENSG00000102081","Fmr1"
"ENSMUSG00000000861",125.123507861575,-0.0238458419246085,0.0550851452925213,-0.432890605951547,0.66509424496929,0.999826818382185,"ENSG00000119866","Bcl11a"
"ENSMUSG00000000876",170.439354705724,0.0040811759518678,0.0540293707818839,0.0755362480222743,0.939788058153591,0.999826818382185,"ENSG00000101417","Pxmp4"
"ENSMUSG00000000881",1754.28238342696,0.0128509815643955,0.0349314735056982,0.367891195952531,0.712954365195336,0.999826818382185,"ENSG00000082458","Dlg3"
"ENSMUSG00000000884",52.6666920768551,-0.0242480545070581,0.052859929830325,-0.458722790304337,0.646433245927577,0.999826818382185,"ENSG00000185838","Gnb1l"
"ENSMUSG00000000901",31.3357982302471,-0.012772330613393,0.049869056056223,-0.256117352592222,0.797860223323097,0.999826818382185,"ENSG00000099953","Mmp11"
"ENSMUSG00000000902",852.447952731438,-0.0259170865191647,0.0445495654982243,-0.581758457783336,0.560729389528072,0.999826818382185,"ENSG00000099956","Smarcb1"
"ENSMUSG00000000915",1684.85208807794,0.0387940532662285,0.0364067819262976,1.06557216028496,0.28661708962581,0.999826818382185,"ENSG00000130787","Hip1r"
"ENSMUSG00000000916",279.7231601549,0.0201392053407303,0.0522820177285604,0.385203291986352,0.700086804537305,0.999826818382185,"ENSG00000130305","Nsun5"
"ENSMUSG00000000934",190.127865699469,0.0411155918319067,0.0544463702504098,0.755157628374634,0.450154408764073,0.999826818382185,"ENSG00000184428","Top1mt"
"ENSMUSG00000000948",1849.2357672573,0.00385732870557527,0.0464723831943987,0.083002601554555,0.933849471012757,0.999826818382185,"ENSG00000273173","Gm38393"
"ENSMUSG00000000957",216.760769195512,-0.00925116521889433,0.0533091552584813,-0.17353801938969,0.862228546053793,0.999826818382185,"ENSG00000157227","Mmp14"
"ENSMUSG00000000958",13.0633858614616,-0.0389675338871447,0.0396727488003987,-0.982224198358373,0.325989408724055,0.999826818382185,"ENSG00000155465","Slc7a7"
"ENSMUSG00000000959",657.84717562717,-0.00472790171562902,0.0469770706275089,-0.100642752995766,0.919834057001946,0.999826818382185,"ENSG00000155463","Oxa1l"
"ENSMUSG00000000976",435.605697904497,-0.0100128097251222,0.0493741740271352,-0.202794475500883,0.839295676132872,0.999826818382185,"ENSG00000068097","Heatr6"
"ENSMUSG00000001016",1777.53934206915,-0.0138218527101715,0.0367247437383351,-0.376363489658435,0.70664668501859,0.999826818382185,"ENSG00000143621","Ilf2"
"ENSMUSG00000001017",2380.9937165334,0.0108432306386445,0.0369718230994567,0.293283634119841,0.769305362009606,0.999826818382185,"ENSG00000160679","Chtop"
"ENSMUSG00000001018",880.174361939626,0.102484566707364,0.0452646219877037,2.26412067983698,0.0235666933973255,0.999826818382185,"ENSG00000143553","Snapin"
"ENSMUSG00000001025",107.168532377485,-0.0173269379427301,0.0551181790752163,-0.314359767202853,0.753247809482543,0.999826818382185,"ENSG00000197956","S100a6"
"ENSMUSG00000001029",32.8344038844654,-0.0476015709126609,0.0488470576300824,-0.974502318504964,0.329807188514645,0.999826818382185,"ENSG00000108622","Icam2"
"ENSMUSG00000001034",463.3017143445,-0.0356286342887858,0.0493265637554808,-0.722301161406709,0.47010933900858,0.999826818382185,"ENSG00000166484","Mapk7"
"ENSMUSG00000001036",3216.3817977404,0.0131830381210464,0.0374823467643175,0.35171325327998,0.725053320186915,0.999826818382185,"ENSG00000072134","Epn2"
"ENSMUSG00000001039",160.087171604575,-0.0474205552794699,0.0539624351105885,-0.878769743846588,0.379526134416986,0.999826818382185,"ENSG00000108641","B9d1"
"ENSMUSG00000001052",643.03441055902,-0.0436525382435122,0.0485360531208989,-0.899383766017763,0.368448283175815,0.999826818382185,"ENSG00000138802","Sec24b"
"ENSMUSG00000001053",299.11239387421,-0.0783767159698177,0.0506158078866612,-1.54846320235209,0.121510814625588,0.999826818382185,"ENSG00000145911","N4bp3"
"ENSMUSG00000001054",547.115201424752,-0.0236933466794366,0.0460054123914762,-0.515012157217972,0.606544524678686,0.999826818382185,"ENSG00000145916","Rmnd5b"
"ENSMUSG00000001056",215.896756102971,0.00572580548266952,0.0530666449325313,0.107898388713839,0.914076295281193,0.999826818382185,"ENSG00000145912","Nhp2"
"ENSMUSG00000001062",501.627566698142,0.00245091299302486,0.0470225292705847,0.0521221004281037,0.958431403303696,0.999826818382185,"ENSG00000075399","Vps9d1"
"ENSMUSG00000001065",580.861118819974,0.0353482597408512,0.0459115142864447,0.769921451954542,0.441346487970921,0.999826818382185,"ENSG00000158805","Zfp276"
"ENSMUSG00000001082",225.401282252271,-0.0254914033392523,0.0529848898109782,-0.481107036934341,0.630440427019001,0.999826818382185,"ENSG00000109736","Mfsd10"
"ENSMUSG00000001089",3479.21264216853,-0.0116036002885291,0.0340949494460345,-0.340331939981176,0.733606566561247,0.999826818382185,"ENSG00000169641","Luzp1"
"ENSMUSG00000001098",696.173314652326,0.0659737203157647,0.0472237741933704,1.39704463361225,0.162400149588928,0.999826818382185,"ENSG00000110906","Kctd10"
"ENSMUSG00000001100",1774.12809310715,0.00682760816277872,0.0379348973851976,0.179982249416678,0.857166503546056,0.999826818382185,"ENSG00000004142","Poldip2"
"ENSMUSG00000001103",151.683747955662,0.0538234813493812,0.0546819215532097,0.984301206332093,0.32496743656026,0.999826818382185,"ENSG00000274529","Sebox"
"ENSMUSG00000001105",655.462496620161,-0.0125165454859838,0.0472504002583788,-0.264898189592887,0.791087893027286,0.999826818382185,"ENSG00000109083","Ift20"
"ENSMUSG00000001119",201.511047097892,0.0879930448745165,0.0536914751247768,1.63886435733092,0.101241512231776,0.999826818382185,"ENSG00000142156","Col6a1"
"ENSMUSG00000001120",699.929245034419,-0.048032062891657,0.0452867704028098,-1.06062018696473,0.288862544665328,0.999826818382185,"ENSG00000183570","Pcbp3"
"ENSMUSG00000001123",25.9773749212447,0.0566521634588707,0.0472251946262133,1.19961736330092,0.230287979984317,0.999826818382185,"ENSG00000171916","Lgals9"
"ENSMUSG00000001127",2604.81592604175,-0.00497384955766113,0.0395982093462009,-0.125607941363599,0.900042276449966,0.999826818382185,"ENSG00000078061","Araf"
"ENSMUSG00000001128",137.501131414461,-0.11178593312579,0.0551464911350563,-2.02707245420241,0.0426550034537145,0.999826818382185,"ENSG00000126759","Cfp"
"ENSMUSG00000001134",109.548029907316,0.0594452766122191,0.0551869166134436,1.077162491766,0.281407678828285,0.999826818382185,"ENSG00000126756","Uxt"
"ENSMUSG00000001138",595.745796183021,-0.0865446423604996,0.0448408365323091,-1.93004076313656,0.0536017872024941,0.999826818382185,"ENSG00000168763","Cnnm3"
"ENSMUSG00000001143",491.587632265304,-0.0440403420004213,0.0473187603190011,-0.930716310053807,0.35200033055149,0.999826818382185,"ENSG00000114988","Lman2l"
"ENSMUSG00000001150",1035.74843876307,0.0105532526820634,0.0415782768857261,0.253816499203851,0.799637326246063,0.999826818382185,"ENSG00000160294","Mcm3ap"
"ENSMUSG00000001151",1621.56894087216,-0.0458781414054017,0.0437227387753399,-1.04929706350594,0.294041417115311,0.999826818382185,"ENSG00000160299","Pcnt"
"ENSMUSG00000001156",502.913466139751,-0.077283621255886,0.0490957702998495,-1.57414010990928,0.115455061452282,0.999826818382185,"ENSG00000059728","Mxd1"
"ENSMUSG00000001157",619.932855358882,-0.0409431756185104,0.0446730665379467,-0.916506942359376,0.359401067900494,0.999826818382185,"ENSG00000087338","Gmcl1"
"ENSMUSG00000001158",569.769154098374,-0.0266373162264584,0.0456904877347975,-0.582994788347852,0.559896808632492,0.999826818382185,"ENSG00000124380","Snrnp27"
"ENSMUSG00000001166",18.1229078174037,0.0346888113041285,0.0436972525231562,0.793844219055787,0.427286126446425,0.999826818382185,"ENSG00000089127","Oas1c"
"ENSMUSG00000001173",1148.87263554408,0.00791587994674373,0.0399318892253872,0.19823454638132,0.842861559673764,0.999826818382185,"ENSG00000122126","Ocrl"
"ENSMUSG00000001175",36795.9198639009,0.0474997548881894,0.029044957204636,1.63538732570788,0.101967877643498,0.999826818382185,"ENSG00000198668","Calm1"
"ENSMUSG00000001211",3530.39996741457,-0.00389191630583411,0.0319607241263285,-0.121771843793365,0.903079713368619,0.999826818382185,"ENSG00000160216","Agpat3"
"ENSMUSG00000001227",915.271592402408,0.00138805292742926,0.0424654037944954,0.0326866767627248,0.973924448618111,0.999826818382185,"ENSG00000167680","Sema6b"
"ENSMUSG00000001228",10.2109797955343,0.0127477486216113,0.0365103277528164,0.349154592857029,0.726973253187891,0.999826818382185,"ENSG00000276043","Uhrf1"
"ENSMUSG00000001229",416.43542605322,-0.0198632916538394,0.0495132826552868,-0.401170970467225,0.688294252012994,0.999826818382185,"ENSG00000142002","Dpp9"
"ENSMUSG00000001240",201.285574830067,-0.0136995048602864,0.0527612319849342,-0.259650966152538,0.795133018908174,0.999826818382185,"ENSG00000131477","Ramp2"
"ENSMUSG00000001247",75.44079182684,0.0418191723990149,0.0545528449135618,0.766580963197735,0.443330697531362,0.999826818382185,"ENSG00000105699","Lsr"
"ENSMUSG00000001248",1419.61919413946,0.065127711113602,0.0395601745969781,1.64629483507328,0.0997030723416412,0.999826818382185,"ENSG00000089351","Gramd1a"
"ENSMUSG00000001249",54.764665157785,-0.0438317030795212,0.054054634627817,-0.810877797645218,0.417435851638324,0.999826818382185,"ENSG00000105707","Hpn"
"ENSMUSG00000001260",515.881818335798,0.0542738874353463,0.0495613482309432,1.09508496787545,0.273479413629718,0.999826818382185,"ENSG00000163285","Gabrg1"
"ENSMUSG00000001270",26766.2381107399,-0.0376202086771853,0.0356351810835513,-1.05570415340334,0.29110339901072,0.999826818382185,"ENSG00000166165","Ckb"
"ENSMUSG00000001280",1372.26492617029,0.0330263921773553,0.0386262027813937,0.855025599183777,0.392536976068184,0.999826818382185,"ENSG00000185591","Sp1"
"ENSMUSG00000001281",75.1259427278293,0.0168842571994626,0.0546559035147758,0.30891918555327,0.757383002176968,0.999826818382185,"ENSG00000139626","Itgb7"
"ENSMUSG00000001285",432.078962735957,0.0690799509288818,0.0497719729061611,1.38792872565296,0.165158749677926,0.999826818382185,"ENSG00000139637","Myg1"
